Course_Num,Dept,Num,Title
1807,ARAB,20101,Intermediate Arabic I
1808,ARAB,20102,Intermediate Arabic II
1809,ARAB,20103,Intermediate Arabic III
1810,ARAB,20123,Summer Intensive Introductory Arabic Level 2
1811,ARAB,20588,Media Arabic
1812,ARAB,29001,Arabic Through Film
1813,ARAM,10101,Biblical Aramaic
1814,ARAM,10102,Old Aramaic Inscriptions
1815,ARAM,10103,Imperial Aramaic
1816,ARME,10101,Elementary Modern Armenian I
1817,ARME,10102,Elementary Modern Armenian II
1818,ARME,10103,Elementary Modern Armenian III
1819,ARME,10501,Intro To Classical Armenian
1820,ARME,20101,Intermediate Modern Armenian i
1821,ARME,20102,Intermediate Modern Armenian II
1822,ARME,20103,Intermediate Modern Armenian III
1823,ARME,29700,Rdg/Rsch: Armenian
1824,EGPT,10101,Introduction to Middle Egyptian Hieroglyphs I
1825,EGPT,10102,Introduction to Middle Egyptian Hieroglyphs II
1826,EGPT,10103,Middle Egyptian Texts I
1827,EGPT,10201,Introduction to Coptic
1828,EGPT,10202,Coptic Texts
1829,EGPT,20006,Ancient Near Eastern Thought & Literature-3
1830,EGPT,20101,Middle Egyptian Texts II
1831,EGPT,20102,Introduction to Hieratic
1832,EGPT,20110,Introduction to Old Egyptian
1833,HEBR,10101,Elementary Classical Hebrew I
1834,HEBR,10102,Elementary Classical Hebrew II
1835,HEBR,10103,Elementary Classical Hebrew-3
1836,HEBR,10501,Introductory Modern Hebrew-1
1837,HEBR,10502,Introductory Modern Hebrew-II
1838,HEBR,10503,Introductory Modern Hebrew III
1839,HEBR,15001,Elementary Hebrew in Jerusalem
1840,HEBR,15002,Elementary Hebrew in Jerusalem
1841,HEBR,15003,Intermediate Hebrew in Jerusalem
1842,HEBR,15004,Intermediate Hebrew in Jerusalem
1843,HEBR,15005,Advanced Hebrew in Jerusalem
1844,HEBR,15006,Advanced Hebrew in Jerusalem
1845,HEBR,20104,Intermediate Classical Hebrew I
1846,HEBR,20105,Intermediate Classical Hebrew II
1847,HEBR,20106,Intermediate Classical Hebrew III
1848,HEBR,20521,Lower Intermediate-Hebrew through Israeli Media
1849,HEBR,29700,Rdg/Rsch: Hebrew
1850,KAZK,10101,Elementary Kazakh-1
1851,KAZK,10102,Elementary Kazakh-2
1852,KAZK,29700,Independent Study: Kazakh
1853,KAZK,29701,Independent Study: Intermediate Kazakh
1854,NEAA,20002,Archaeology of the Ancient Near East II: Anatolia
1855,NEAA,20061,Ancient Landscapes I
1856,NEAA,20062,Ancient Landscapes II
1857,NEAA,20071,Texts in Context: Documents and Archaeology
1858,NEAA,20512,Egypt after the Pharaohs: Archaeology of Coptic and Islamic Egy
1859,NEAA,20532,Problems in Islamic Archaeology: The Islamic City
1860,NEAA,20535,Problems in Islamic Archaeology: Archaeology of Travel
1861,NEHC,10101,Introduction to the Middle East
1862,NEHC,19043,Study Abroad in Istanbul
1863,NEHC,20004,Ancient Near Eastern Thought and Literature I: Mesopotamian Literature
1864,NEHC,20005,Ancient Near Eastern Thought & Literature-2: Anatolian Lit
1865,NEHC,20006,Ancient Near Eastern Thought & Literature-3
1866,NEHC,20011,Ancient Empires I
1867,NEHC,20012,Ancient Empires-II
1868,NEHC,20013,Ancient Empires-3
1869,NEHC,20019,Mesopotamian Law
1870,NEHC,20025,Introduction to Islamic Law
1871,NEHC,20032,Imagining the Text: Books and Manuscripts in the Ancient ME
1872,NEHC,20091,Al-Ghazali
1873,NEHC,20121,The Bible and Archaeology
1874,NEHC,20165,Religious Minorities in the Islamic Middle East
1875,NEHC,20212,Introduction to Egyptian Religion and Magic
1876,NEHC,20215,Babylon and the Origins of Knowledge
1877,NEHC,20287,Egypt in Late Antiquity
1878,NEHC,20464,"Climate, Culture, and Society in the Ancient Near East"
1879,NEHC,20470,Fashioning Identities in Ancient Egypt
1880,NEHC,20491,Jews and Judaism in the Classical Era and Late Antiquity: From
1881,NEHC,20501,Islamic History and Society I: The Rise of Islam and the Caliphate
1882,NEHC,20502,Islamic History and Society II: The Middle Period
1883,NEHC,20503,Islamic History and Society III:The Modern Middle East
1884,NEHC,20504,Introduction to the Hebrew Bible
1885,NEHC,20550,"Scandal as Historical Document, 17th-21st Centuries"
1886,NEHC,20568,Balkan Folklore
1887,NEHC,20570,Mughal India: Tradition & Transition
1888,NEHC,20573,The Burden of History: The Nation and Its Lost Paradise
1889,NEHC,20601,Islamic Thought and Literature I
1890,NEHC,20602,Islamic Thought and Literature II
1891,NEHC,20603,Islamic Thought and Literature III
1892,NEHC,20605,Colloquium: Sources for the Study of Islamic History
1893,NEHC,20615,Drawn Together: Comics Culture in the Middle East
1894,NEHC,20645,History of the Fatimid Caliphate
1895,NEHC,20677,Beyond Genocide & Diaspora: Armenians in the Middle East
1896,NEHC,20735,Persia: The First World Empire
1897,NEHC,20745,A Social History of the Poet in the Arab and Islamic World
1898,NEHC,20765,Introduction to the Musical Folklore of Central Asia
1899,NEHC,20802,Empires and Peoples: Ethnicity in Late Antiquity
1900,NEHC,20840,Radical Islamic Pieties: 1200 to 1600
1901,NEHC,20884,The Brighter Side of the Balkans: Humor & Satire in Lit & Film
1902,NEHC,20885,Returning the Gaze: The Balkans and Western Europe
1903,NEHC,20895,The Construction of Jewish History in Israel
1904,NEHC,20896,The Mizrahi Discourse in Israel
1905,NEHC,20901,"Orality, Literature and Popular Culture of Afghanistan and Pakistan"
1906,NEHC,20911,Prophets in Jewish and Islamic Traditions
1907,NEHC,20937,Nationalism & Colonialism in the Middle East
1908,NEHC,21000,Before the Zodiac: Astronomy and Mathematics as Ancient Culture
1909,NEHC,21010,"The Age of Innovation - Famous Firsts 5,000 Years Ago"
1910,NEHC,22010,Jewish Civilization I: Ancient Beginnings to Early Medieval Period
1911,NEHC,22011,Jewish Civilization II: Late Medieval to Modern Period
1912,NEHC,23010,Introduction to the History and Civilizations of Central Eurasia I: Pre-1500s
1913,NEHC,23613,Popular Culture in the Middle East and North Africa
1914,NEHC,24118,Coptic Bible
1915,NEHC,25147,Anthropology of Israel
1916,NEHC,25148,Israel in Film and Ethnography
1917,NEHC,26903,History and Literature of Pakistan: Postcolonial Representations
1918,NEHC,28002,Islamic Art and Architecture of the Medieval Perso-Turkic Courts
1919,NEHC,29023,Returning the Gaze: The West and the Rest
1920,NEHC,29502,"South India 1300-1700: Persons, Politics, Perceptions"
1921,NEHC,29800,BA Paper Seminar
1922,NEHC,29999,BA Paper Preparation
1923,NELG,10200,Elementary Modern Greek II
1924,NELG,20200,Intermediate Modern Greek II
1925,NELG,20301,Introduction to Comparative Semitics
1926,NELG,20901,Advanced Seminar: Comparative Semitic Linguistics
1927,PERS,10101,Elementary Persian-1
1928,PERS,10102,Elementary Persian-2
1929,PERS,10103,Elementary Persian-III
1930,PERS,20101,Intermediate Persian I
1931,PERS,20102,Intermediate Persian II
1932,PERS,20103,Intermediate Persian III
1933,PERS,20123,Summer Intensive Intermediate Persian
1934,SUMR,10102,Elementary Sumerian II
1935,TURK,10101,Elementary Turkish-1
1936,TURK,10102,Elementary Turkish-2
1937,TURK,10103,Elementary Turkish III
1938,TURK,15001,Elementary Turkish in Istanbul
1939,TURK,15002,Elementary Turkish in Istanbul
1940,TURK,15003,Intermediate Turkish in Istanbul
1941,TURK,15004,Intermediate Turkish in Istanbul
1942,TURK,15005,Advanced Turkish in Istanbul
1943,TURK,15006,Advanced Turkish in Istanbul
1944,TURK,15007,Elementary Turkish in Vienna
1945,TURK,15008,Elementary Turkish in Vienna
1946,TURK,15009,Intermediate Turkish in Vienna
1947,TURK,15010,Intermediate Turkish in Vienna
1948,TURK,15011,Advanced Turkish in Vienna
1949,TURK,15012,Advanced Turkish in Vienna
1950,TURK,20101,Intermediate Turkish I
1951,TURK,20102,Intermediate Turkish II
1952,TURK,20103,Intermediate Turkish III
1953,TURK,20123,Summer Intensive Intermediate Turkish
1954,TURK,29701,Independent Study: Old Turkic
1955,UZBK,29700,Independent Study: Uzbek
1956,NSCI,292,Neuroscience Honors Thesis Research
1957,NSCI,20100,Neuroscience Laboratory
1958,NSCI,20110,Fundamental Neuroscience
1959,NSCI,20120,Cellular Neuroscience
1960,NSCI,20130,Systems Neuroscience
1961,NSCI,20140,Sensation and Perception
1962,NSCI,20500,Neuroanatomy
1963,NSCI,20510,Evolution and the Nervous System
1964,NSCI,21000,Social Neuroscience
1965,NSCI,21100,Photons to Consciousness: Cellular and Integrative Brain Functions
1966,NSCI,21500,Epigenetics in Brain and Behavior
1967,NSCI,21600,Attention and Working Memory in the Mind and Brain
1968,NSCI,21700,Cell and Molecular Biology of the Neuron
1969,NSCI,21800,Perspectives in Drug Abuse
1970,NSCI,21900,Neuropharmacology
1971,NSCI,22000,Gazing into the Black Box: Neocortex
1972,NSCI,22100,Molecular Neuroscience
1973,NSCI,22300,Molecular Principles of Nervous System Development
1974,NSCI,22400,Neuroscience of Seeing
1975,NSCI,23400,Synaptic Physiology
1976,NSCI,23500,Survey of Systems Neuroscience
1977,NSCI,23600,Computational Approaches to Cognitive Neuroscience
1978,NSCI,23800,Neurons and Glia: Advanced Cellular and Molecular Topics
1979,NSCI,24000,Modeling and Signal Analysis for Neuroscientists
1980,NSCI,29100,Neuroscience Thesis Research
1981,NSCI,29101,Neuroscience Thesis Research
1982,NSCI,29102,Neuroscience Thesis Research
1983,NSCI,29200,Neuroscience Honors Thesis Research
1984,NSCI,29201,Neuroscience Honors Thesis Research
1985,NSCI,29202,Neuroscience Honors Thesis Research
1986,NSCI,29700,Reading and Research in Neuroscience
1987,NCDV,29700,Reading Course
1988,NCDV,29800,Reading Course
1989,NCDV,29900,Independent Study
1990,PHIL,20000,Introduction to Philosophy of Science
1991,PHIL,20100,Elementary Logic
1992,PHIL,20102,"Changing, Resting, Living: Aristotle's Natural Philosophy"
1993,PHIL,21000,Introduction To Ethics
1994,PHIL,21002,Human Rights: Philosophical Foundations
1995,PHIL,21600,Introduction to Political Philosophy
1996,PHIL,21620,The Problem of Evil
1997,PHIL,21720,Aristotle's Nicomachean Ethics
1998,PHIL,21834,Self-Creation as a Literary and Philosophical Problem
1999,PHIL,21901,Feminist Philosophy
2000,PHIL,22001,Teaching Precollegiate Philosophy
2001,PHIL,22209,Philosophies of Environmentalism and Sustainability
2002,PHIL,22709,"Introduction to Quantum Mechanics,Introduction to Philosophy of Quantum Mechanics"
2003,PHIL,23000,Intro:Metaphysics/Epistemology
2004,PHIL,23205,Intro to Phenomenology
2005,PHIL,24599,Introduction to Frege
2006,PHIL,24800,Foucault and The History of Sexuality
2007,PHIL,25000,Ancient Philos/Hist Philos-1
2008,PHIL,26000,History of Philosophy II: Medieval and Early Modern Philosophy
2009,PHIL,27000,History of Philosophy III: Kant and the 19th Century
2010,PHIL,29200,Junior Tutorial
2011,PHIL,29300,Senior Tutorial
2012,PHIL,29411,Consequentialism from Bentham to Singer
2013,PHIL,29601,Intensive Track Seminar
2014,PHIL,29700,Reading and Research
2015,PHIL,29901,Senior Seminar I
2016,PHIL,29902,"BA Essay Preparation,Senior Seminar II"
2017,PHYS,12100,General Physics I
2018,PHYS,12200,General Physics II
2019,PHYS,12300,General Physics III
2020,PHYS,13100,Mechanics
2021,PHYS,13200,Electricity and Magnetism
2022,PHYS,13300,"Waves, Optics, and Heat"
2023,PHYS,14100,Honors Mechanics
2024,PHYS,14200,Honors Electricity and Magnetism
2025,PHYS,14300,"Honors Waves, Optics, and Heat"
2026,PHYS,15400,Modern Physics
2027,PHYS,18500,Intermediate Mechanics
2028,PHYS,19700,Statistical and Thermal Physics
2029,PHYS,20900,Fundamentals of Accelerator Physics and Technology
2030,PHYS,21101,Experimental Physics I
2031,PHYS,21102,Experimental Physics II
2032,PHYS,21103,Experimental Physics III
2033,PHYS,22000,Introduction to Mathematical Methods in Physics
2034,PHYS,22100,Mathematical Methods in Physics
2035,PHYS,22300,Topics in Mathematical Physics
2036,PHYS,22500,Intermediate Electricity and Magnetism I
2037,PHYS,22700,Intermediate Electricity and Magnetism II
2038,PHYS,22600,Electronics
2039,PHYS,23400,Quantum Mechanics I
2040,PHYS,23500,Quantum Mechanics II
2041,PHYS,23600,Solid State Physics
2042,PHYS,23700,Nuclei and Elementary Particles
2043,PHYS,23800,Modern Atomic Physics
2044,PHYS,24300,Advanced Quantum Mechanics
2045,PHYS,24500,Relativistic Quantum Mechanics and Introduction to String Theory
2046,PHYS,25000,Computational Physics
2047,PHYS,26400,Spacetime and Black Holes
2048,PHYS,29100,Bachelor's Thesis I
2049,PHYS,29200,Bachelor's Thesis II
2050,PHYS,29300,Bachelor's Thesis III
2051,PHYS,29700,Participation in Research
2052,PLSC,20235,Computing for Social Sciences
2053,PLSC,20280,The Politics of Popular Sovereignty: Participation and Protest
2054,PLSC,21104,Disability: A Democratic Dilemma
2055,PLSC,21109,Our Political World in Data
2056,PLSC,21390,Philosophy of Poverty
2057,PLSC,21410,Advanced Theories of Gender and Sexuality
2058,PLSC,21499,Philosophy and Philanthropy
2059,PLSC,21505,"Sex, Gender and War"
2060,PLSC,21820,Global Justice and the Ethics of Immigration
2061,PLSC,22150,Contemporary African American Politics
2062,PLSC,22202,Philosophies of Environmentalism and Sustainability
2063,PLSC,22300,American Law and the Rhetoric of Race
2064,PLSC,22400,Public Opinion
2065,PLSC,22600,Introduction to Political Philosophy
2066,PLSC,22700,Happiness
2067,PLSC,22819,Philosophy of Education
2068,PLSC,22913,The Practice of Social Science Research
2069,PLSC,23100,Democracy and the Information Technology Revolution
2070,PLSC,23113,Black Feminism in a Transnational Perspective
2071,PLSC,23313,Democracy and Equality
2072,PLSC,23900,Thucydides
2073,PLSC,23901,The Federalist Papers and Anti-Federalist Writings
2074,PLSC,24201,Liberalism
2075,PLSC,24807,Positive Political Theory
2076,PLSC,24810,Politics of the U.S. Congress
2077,PLSC,25101,"Three Erotic Dialogues: Plato, Xenophon, Plutarch"
2078,PLSC,25110,Empire and International Justice
2079,PLSC,25205,Racial Justice and Injustice
2080,PLSC,25215,The American Presidency
2081,PLSC,25501,Race and Imperialism in the 20th Century
2082,PLSC,25818,Stoic Ethics Through Roman Eyes
2083,PLSC,26005,International Relations of South Asia
2084,PLSC,26152,A Right to Belong
2085,PLSC,26300,Comparative Politics of the Middle East and North Africa
2086,PLSC,26615,Democracy's Life and Death
2087,PLSC,26703,Political Parties in the United States
2088,PLSC,26920,"Freedom, Justice and Legitimacy"
2089,PLSC,27216,Machiavelli's Political Thought
2090,PLSC,27301,Weimar Political Theology: Schmitt and Strauss
2091,PLSC,27500,Organizational Decision Making
2092,PLSC,27510,Latino Politics
2093,PLSC,27818,Philosophical Foundations of Public Policy
2094,PLSC,28006,Intro to Social Choice and Electoral Systems
2095,PLSC,28300,Seminar on Realism
2096,PLSC,28400,American Grand Strategy
2097,PLSC,28620,The Intelligible Self
2098,PLSC,28701,Introduction to Political Theory
2099,PLSC,28800,Introduction to Constitutional Law
2100,PLSC,28801,Introduction to American Politics
2101,PLSC,28850,Chinese Foreign and Global Policy
2102,PLSC,28900,Strategy
2103,PLSC,28901,Introduction to Comparative Politics
2104,PLSC,29000,Introduction to International Relations
2105,PLSC,29102,Game Theory I
2106,PLSC,29411,Consequentialism from Bentham to Singer
2107,PLSC,29700,Independent Study
2108,PLSC,29800,BA Colloquium
2109,PLSC,29900,BA Thesis Supervision
2110,PSYC,20000,Fundamentals of Psychology
2111,PSYC,20100,Psychological Statistics
2112,PSYC,20200,Psychological Research Methods
2113,PSYC,20209,Adolescent Development
2114,PSYC,20300,Biological Psychology
2115,PSYC,20400,Cognitive Psychology
2116,PSYC,20500,Developmental Psychology
2117,PSYC,20600,Social Psychology
2118,PSYC,20700,Sensation and Perception
2119,PSYC,20850,Introduction to Human Development
2120,PSYC,21100,Human Development Research Designs in Social Sciences
2121,PSYC,21135,Zero to Infinity: The Psychology of Numbers
2122,PSYC,21510,Neuroscience of Communication
2123,PSYC,21750,Biological Clocks and Behavior
2124,PSYC,21950,"Language, Culture, and Thought"
2125,PSYC,22350,Social Neuroscience
2126,PSYC,22580,Child Development in the Classroom
2127,PSYC,23000,Cultural Psychology
2128,PSYC,23200,Introduction to Language Development
2129,PSYC,23820,Attention and Working Memory in the Mind and Brain
2130,PSYC,23860,Beyond Good and Evil: The Psychology of Morality
2131,PSYC,24055,The Psychological Foundations of Wisdom
2132,PSYC,24133,Neuroscience of Seeing
2133,PSYC,24231,Methods in Computational Neuroscience
2134,PSYC,24280,The Psychology and Neurobiology of Emotion
2135,PSYC,25101,The Psychology of Decision Making
2136,PSYC,25120,Child Development and Public Policy
2137,PSYC,25280,The Psychology of Close Relationships
2138,PSYC,25300,"Social Context, Biology, and Health"
2139,PSYC,25700,The Psychology of Negotiation
2140,PSYC,25750,The Psychology and Neurobiology of Stress
2141,PSYC,25901,Psychology for Citizens
2142,PSYC,26350,Clinical Cognitive Neuroscience: Function and Dysfunction
2143,PSYC,26665,Epigenetics in Brain and Behavior
2144,PSYC,27010,Psycholinguistics
2145,PSYC,27950,Evolution and Economics of Human Behavior
2146,PSYC,28401,Gender in the Classroom
2147,PSYC,28791,Behavioral Science and Public Policy
2148,PSYC,28810,From Fossils to Fermi's Paradox: Origin and Evolution of Intelligent Life
